contract_id,product_type,principal,interest_rate,term_months,default_prob,default_prob_m,recovery_rate,default_month
1001,financiamento,65042.92812557732,0.020844019676545696,57,0.05984164530181351,0.005129047573378065,0.43416466878953086,
1002,consignado,20087.698321638756,0.011658990662508086,66,0.023469274579457987,0.001977131588282277,0.6642979338589957,
1003,financiamento,150000.0,0.019372763023165433,55,0.02,0.001682142552739574,0.4893276156380314,
1004,financiamento,60224.80950475318,0.014555299541363288,67,0.05494014471169805,0.004697848308648611,0.44547476150409226,
1005,consignado,57208.73106307237,0.01340267864592236,40,0.013546389636483821,0.0011359359267781866,0.5958079718526211,
1006,financiamento,37450.11894834833,0.02173627556866361,58,0.032132275752650395,0.002717953786148586,0.5223381228511307,
1007,cartao,1674.5074408779922,0.07535566230180693,30,0.16914278921402331,0.015322836103767834,0.3122685331876476,
1008,financiamento,58497.44015099171,0.015874907272190073,31,0.04780761934926497,0.004074027216433795,0.6845035296068217,
1009,consignado,23341.35583017903,0.010066017003087041,52,0.02209319053492061,0.0018600097283330008,0.556051035189435,43.0
1010,consignado,13737.997807811225,0.014301941297300983,57,0.047058885400044215,0.00400879048899927,0.7062426106922685,
1011,consignado,22606.876544992385,0.006529849251868212,22,0.005,0.000417624589193033,0.6416983401996548,
1012,consignado,8659.650437414068,0.01278912580003599,32,0.026663416919176314,0.0022495770347530364,0.4558303166791811,
1013,consignado,12071.910258116905,0.014080528921530453,56,0.014894344902408433,0.001249750036491304,0.7703889336323685,
1014,cartao,2170.862872337219,0.05556338633577806,26,0.158723490707524,0.014299681536853459,0.35396137103276964,1.0
1015,financiamento,50929.61911213321,0.014890545754425114,29,0.08903872601257048,0.00774112297281504,0.6081027801626445,1.0
1016,financiamento,74567.03329541309,0.019947791041987233,75,0.02,0.001682142552739574,0.406741092249973,
1017,consignado,9794.952042394092,0.013985332721565486,59,0.03876876474132143,0.003289600663289871,0.5560170194797152,
1018,cartao,1568.1522858160565,0.06523774806495014,27,0.13090961147851202,0.011624255557666219,0.45,21.0
1019,financiamento,60812.210115924114,0.01802467746133694,69,0.04367274950225283,0.0037143440507826364,0.522663231292068,
1020,financiamento,31956.35966923217,0.015908350659885558,36,0.07659139223709785,0.006618289272034561,0.5733624860919304,
1021,cartao,1873.6435574764794,0.12940173196577726,24,0.14307615314502564,0.01278475706237936,0.22483952527420056,
1022,consignado,18145.58358542595,0.012511670530855817,25,0.033163092492932825,0.0028065090334311593,0.5181820497442158,
1023,cartao,4144.9027712616125,0.05600860873280576,30,0.1432555273329774,0.012801979316587442,0.24258097408556545,
1024,consignado,17463.450756645434,0.011018984226802326,31,0.02685909994939269,0.0022662945148204106,0.7858674351415438,
1025,consignado,32882.039045501195,0.012424388787469957,59,0.03417432238756999,0.002893465753254665,0.7559582706688126,
1026,financiamento,30000.0,0.01577252589901158,27,0.04596147760902679,0.003913258875351322,0.6244088480306211,
1027,cartao,652.0020702032118,0.06754809214225496,28,0.16208065682277367,0.014628074127021717,0.12187058565616796,
1028,financiamento,68429.13358411778,0.013720812800773207,37,0.044431396456561495,0.00378023014705009,0.48492329620819824,
1029,consignado,17130.10623118315,0.01670187771601199,32,0.02744571641456767,0.002316428466713205,0.6079491241533281,
1030,financiamento,119809.36238544634,0.01641700701576454,59,0.10064812337215054,0.008801117424956817,0.4262568176235771,26.0
1031,consignado,10903.805584834556,0.01120159769290174,16,0.02506119378528019,0.002112812596847591,0.5247514120367751,
1032,consignado,39253.10760485121,0.015934332213036303,42,0.0190114095711153,0.0015982589246908985,0.5590278858943636,
1033,consignado,5000.0,0.016411733997695233,20,0.021390854147229316,0.0018002903894142053,0.6062501132723505,
1034,cartao,6276.119963727625,0.052125169954014755,31,0.17732090521096217,0.016134183232141774,0.23070810253624824,
1035,financiamento,62428.28789160935,0.022400037741949742,59,0.06756774786821047,0.00581293761556978,0.5443657096225584,
1036,consignado,18349.54057408585,0.007792324521225975,48,0.02035938853511734,0.0017126565247980174,0.771619975572962,
1037,financiamento,90106.58425913686,0.018978201851952654,34,0.07868604822063952,0.006806266677050199,0.606902967103141,
1038,financiamento,99558.87117764768,0.02183437632310938,34,0.06989339435748439,0.006019813682836661,0.5734846486633197,
1039,financiamento,68562.13984789171,0.020064274150698804,36,0.06323394783197556,0.005428686586757325,0.46153225194584313,
1040,financiamento,39928.837942755206,0.015551015172112721,51,0.08528049819944247,0.007400630810995734,0.7254618803480313,
1041,financiamento,66154.87637299292,0.011403434900863027,38,0.09810693208934573,0.008568026436817089,0.5401184460106478,
1042,consignado,20068.983296335202,0.01261554701789392,68,0.025103446057666665,0.0021164165699473214,0.7794993215634511,
1043,consignado,17907.64987395902,0.010066774830408975,18,0.006078986797610174,0.0005079991798717653,0.6665979129545093,
1044,consignado,23113.519315575744,0.008494498437448966,29,0.03529664343324633,0.0029900730856943225,0.7150118450792473,
1045,financiamento,109714.44172042908,0.014292582541184817,51,0.0263296615077871,0.00222107094167745,0.5693710273402017,
1046,financiamento,78201.5788325539,0.015315056755609919,24,0.05929365287625906,0.00508073690381694,0.4838032598277834,
1047,financiamento,87222.92813111638,0.01500566851883336,81,0.05913602503203144,0.005066845309121049,0.6606507998364546,
1048,consignado,19024.2953858122,0.015376092513983457,46,0.04446871681584255,0.0037834725398638858,0.6290635132538981,
1049,cartao,11573.505151936784,0.06886009136406224,25,0.2835717169232342,0.02740717759756317,0.22860891805491676,22.0
1050,financiamento,47611.36253055879,0.02192407970743888,78,0.05141445529375504,0.004388948973297002,0.6071846892551074,
1051,consignado,23108.52836948177,0.014419968756800168,21,0.020677841253443456,0.0017397034072298423,0.562717609184328,
1052,financiamento,54226.38956793921,0.021882353867398806,44,0.07962121258946876,0.00689031618127367,0.5814663429160569,
1053,financiamento,56541.840661756716,0.02684751856110658,73,0.06513775365038114,0.0055972840601289375,0.43483451766880166,53.0
1054,financiamento,58479.45880005658,0.014945115315230456,56,0.09850945728885557,0.008604907935048534,0.6594030226618267,
1055,financiamento,107589.57110649568,0.024389793224257657,25,0.08200532818592204,0.007104947375996318,0.6256902972976952,
1056,consignado,13319.939326171823,0.013790378219433274,44,0.036749519548837345,0.003115287116069787,0.4999401502645584,
1057,cartao,2801.303910871764,0.07200078296935523,6,0.14845396734354827,0.01330253863170916,0.22261869240841728,
1058,financiamento,30000.0,0.02436506882265652,41,0.08729404875577645,0.00758289691573677,0.65149333975392,40.0
1059,consignado,8678.472688994769,0.009743509234644177,25,0.02365897089956433,0.001993288967210294,0.6822917797707198,
1060,consignado,17587.617711262203,0.013631392788922447,50,0.01897697078871342,0.001595338130690127,0.7400373525157866,
1061,cartao,1397.2940015661363,0.060308553141314905,34,0.10779449852089504,0.009459870399422421,0.3380088616647146,
1062,consignado,10773.715523110399,0.009068610436198745,34,0.021182159864075165,0.001782552782342517,0.5989349414160916,
1063,financiamento,60923.17928368784,0.01707094496784454,27,0.03601671560027532,0.003052109843508899,0.5537029357690154,
1064,consignado,12504.75956500156,0.013231785826520506,68,0.025856924834452504,0.0021807097655982544,0.7687522450061559,
1065,financiamento,57661.88448439464,0.019894221587760937,67,0.043878281519658946,0.0037321891254327166,0.5425138836143365,
1066,cartao,5643.780426536294,0.10652731372871603,13,0.06,0.005143012831822946,0.3111473932596429,
1067,financiamento,30222.720969776135,0.022962932996564843,71,0.04552617090260453,0.003875392428615232,0.5317907118252869,
1068,consignado,32172.51055324325,0.011015347482761418,63,0.01778693724058817,0.001494467667273236,0.6115063880431942,
1069,financiamento,83950.56976993574,0.017764301509350953,61,0.08646237604500899,0.007507569468173658,0.7778997944310857,24.0
1070,financiamento,41766.49513197576,0.017454432891141427,24,0.040656474277363824,0.003452863094700831,0.4957553732077793,
1071,cartao,3036.9464649908828,0.09810338153158356,28,0.06960184355032319,0.0059938530297289905,0.327542757002958,3.0
1072,consignado,39227.210666969026,0.016152372456497397,72,0.03106182307389342,0.002626084959251318,0.6583747933376252,
1073,financiamento,50190.62406025067,0.01549065031553019,38,0.041241313015784764,0.0035035038249034978,0.43137551565765875,
1074,cartao,1729.991734296966,0.05606383198259003,26,0.10213152726694458,0.008937462001733398,0.15633134132268242,11.0
1075,cartao,1266.131703556001,0.09133415716583317,26,0.17447203058879074,0.015850711879399126,0.2562041591553159,5.0
1076,financiamento,150000.0,0.00855984592534788,52,0.03757289165198889,0.0031863251298864803,0.512674383408814,
1077,consignado,31871.902156589764,0.011910565027514027,21,0.019807200402263886,0.0016657770826683516,0.6278929202356966,
1078,consignado,29051.279969785825,0.013693726481238552,69,0.014267736086289225,0.001196824805354768,0.7736462932339538,
1079,consignado,18547.728569890096,0.013700104071867333,12,0.024800836019154063,0.002090608136187777,0.6992670055124887,
1080,financiamento,99417.82136631271,0.018281886465953915,32,0.11506054437757507,0.01013463231306766,0.49668730045229603,
1081,financiamento,79964.9194634368,0.015160522690186293,30,0.05715536180667752,0.004892472894231448,0.6759846836472587,
1082,cartao,1881.754430820629,0.0653982178155615,19,0.12025630151000603,0.010620258036737051,0.28138322337971144,
1083,cartao,2860.7895159039767,0.05041377528482509,20,0.16033640404984117,0.014457303905342833,0.4033360605546925,
1084,cartao,4679.284134295388,0.06064291025815137,9,0.10339747971912752,0.009053983296551826,0.2632306059649661,
1085,cartao,3050.2619412247973,0.04988068976065954,13,0.16277206951347792,0.014695856750362557,0.24079579220414563,
1086,consignado,29907.035234191317,0.01277260116383869,25,0.018060646450761508,0.001517658076393369,0.6441632042063641,
1087,consignado,21502.75859216409,0.013315996269030971,64,0.021726851605240852,0.0018288551946339382,0.6576603272786604,
1088,consignado,47661.168174634506,0.013911340720103556,64,0.024456907352506982,0.0020612847088677944,0.5311103823686983,
1089,consignado,11373.899056716562,0.010310817916950765,30,0.011602931884748438,0.0009720914764805855,0.42665572444385547,
1090,consignado,25195.765444811277,0.014208818022884087,63,0.0395886529850732,0.0033604742431301293,0.5968513197910531,
1091,financiamento,72583.16657185048,0.013698605505532688,42,0.07059776033118129,0.006082563564106636,0.4144007601383607,36.0
1092,consignado,9566.09854287174,0.01559159248944355,16,0.03312644212405918,0.002803358995575156,0.6305988156362381,
1093,financiamento,55257.526148295576,0.019688766600577258,60,0.03718765364009595,0.0031530810464101,0.4938709151967282,
1094,financiamento,150000.0,0.012194751036715606,29,0.07918516799839957,0.00685111618840728,0.5690523164238864,26.0
1095,consignado,25268.18609763795,0.01419204413030753,32,0.018699454480961004,0.00157180507305954,0.7031267646155586,
1096,financiamento,89606.54623245992,0.021224319565122468,84,0.024526667495150263,0.002067231706445405,0.6768292854634801,
1097,financiamento,41246.63795094289,0.019934397261042083,52,0.04041994509599113,0.0034323902539834528,0.6213132306597144,
1098,cartao,3435.5345876508795,0.093823760650833,8,0.18362075726454852,0.01676424568884871,0.3408204784110542,3.0
1099,cartao,1979.1579260107876,0.05747212722718742,34,0.11988961830113033,0.010585899577967406,0.23322985997578868,2.0
1100,financiamento,30000.0,0.01639922715321099,34,0.04537252201056,0.003862030603292377,0.711901735061555,
1101,financiamento,79659.68020264337,0.01774675898862216,25,0.06437743077016547,0.005529913577371981,0.5845792900787824,
1102,financiamento,58347.11983049604,0.01323911562338303,82,0.04413835371825614,0.003754774627430124,0.5296380519921969,
1103,consignado,7620.3235772089665,0.01193747976679205,13,0.024808728896900344,0.002091281195799599,0.6336889005594014,
1104,cartao,4548.241783896035,0.10076266094526946,35,0.16174903218122416,0.014595581505649657,0.2914950913325494,
1105,financiamento,30000.0,0.0210013544134615,60,0.09047996202191334,0.007872039374860473,0.6355556528172196,36.0
1106,consignado,9811.943220532346,0.013523204991484154,43,0.03135788929012387,0.0026514847637865158,0.6030788343490019,
1107,financiamento,74339.14362365381,0.01874945696420506,76,0.07006446408852848,0.006035049773155721,0.4132839067478586,31.0
1108,financiamento,52448.46046949549,0.019047399818358176,71,0.046207931478314326,0.003934704419429225,0.37901149757557095,47.0
1109,cartao,2163.194154884499,0.07781745012588608,9,0.11797977129963716,0.010407157533007028,0.2891240011602894,
1110,financiamento,78231.86340515895,0.02000756151869252,84,0.07995234154137001,0.006920095732506848,0.6476263594581331,
1111,financiamento,74829.68537196155,0.015430338344433102,78,0.052134308574538844,0.004451932510876722,0.5710566825973885,41.0
1112,financiamento,44265.80803782314,0.011923766900316261,70,0.04819126725519775,0.004107472444027982,0.6464003811444499,47.0
1113,consignado,9478.820128790152,0.011908716483078084,66,0.027087132728829837,0.0022857795682174054,0.4,
1114,cartao,9051.090255436147,0.06692849277647067,32,0.07840639845673,0.0067811478634947076,0.21228224445522897,
1115,cartao,1583.0412513739711,0.06495805294184737,27,0.16768478470287973,0.01517895755601062,0.19857961010423453,
1116,financiamento,82332.58381313202,0.021829273499650522,75,0.07791631294990588,0.0067371440527637105,0.46476275619855284,
1117,financiamento,46777.018326067664,0.02075487365444963,76,0.02,0.001682142552739574,0.678478380410777,
1118,consignado,20418.426611579085,0.012643780228686978,49,0.043798517349950467,0.0037252632781215045,0.7027187121032584,
1119,financiamento,48322.80612076205,0.01585856478691626,39,0.07469634133457417,0.006448561184528412,0.61703588772129,
1120,cartao,3296.2546418074744,0.11005284901560727,15,0.16063740314777877,0.014486749846024605,0.24747472267472678,
1121,consignado,21491.00201308857,0.009436938020918948,43,0.022613368876065014,0.0019042656010732628,0.6711020730930776,
1122,financiamento,45980.10757384767,0.01963644079652016,60,0.045738104115726826,0.0038938260907070976,0.5468879618484352,
1123,cartao,11575.18638084866,0.07520613182587889,10,0.16967291421352984,0.015375207186062223,0.21537463585065486,
1124,financiamento,105618.31314023264,0.023031893754871798,84,0.04570785392695256,0.0038911947409225878,0.5707347916792077,22.0
1125,financiamento,52146.56795185385,0.02255480321233576,76,0.09916273869845445,0.00866479719304658,0.5846927893936694,
1126,consignado,60000.0,0.017140198051596445,24,0.03688979394116803,0.0031273856247578946,0.7313840616742401,
1127,consignado,17196.854697405488,0.018806462612905542,49,0.0116536257401192,0.0009763615018667515,0.6527262370699527,
1128,consignado,26486.670610943398,0.010888207597838392,31,0.013192002604123837,0.0011060370551442267,0.7646862530692212,
1129,consignado,19507.651787876926,0.015358512821894354,49,0.041844720456406935,0.0035557820924747574,0.5949467137619152,
1130,cartao,5184.426031154862,0.06491325590742178,25,0.18777662774047643,0.017182328084802467,0.1301345628842432,23.0
1131,cartao,4212.6060586011345,0.09206883626658015,6,0.12755956240438346,0.01130732728237227,0.3077207914711376,
1132,consignado,25401.819057038327,0.017373604563154035,19,0.02068044012034527,0.001739924167815432,0.6459441934529139,
1133,financiamento,119171.80036263748,0.015741764654272017,30,0.04937574456460381,0.004210809509422542,0.46432678301702096,17.0
1134,consignado,19340.541703411087,0.010127118792775525,43,0.013325523792828947,0.0011173007948644953,0.6740507875930069,
1135,cartao,3077.3622711580642,0.08671096070402852,10,0.13124257580414084,0.011655816492833093,0.29562792792537895,
1136,financiamento,146362.5843254158,0.012044955818262993,30,0.07911829265524783,0.0068451056638725305,0.5114985448615184,8.0
1137,consignado,31192.578377931437,0.006524701802931432,42,0.024522755472419437,0.002066898199250544,0.715988645518966,37.0
1138,financiamento,41470.61042367481,0.012731139441612985,36,0.06558489458330047,0.005636927660276236,0.5831122347445176,
1139,financiamento,30000.0,0.016753095948179555,69,0.06765982050699146,0.005821118868517217,0.5074866083917763,31.0
1140,consignado,10633.772275534757,0.01755039800812052,58,0.037639767408395794,0.0031920974104652222,0.6916411542835978,
1141,financiamento,101149.47101156204,0.023849268533148633,48,0.054989154843458364,0.004702149716014792,0.4030581125478345,
1142,consignado,5294.323038657233,0.012969026127342935,67,0.017364753099198882,0.0014587091175710665,0.6977588752746017,
1143,cartao,2594.1913413994753,0.05523814859483592,9,0.12575588508668828,0.011137153772417419,0.19057747723888196,
1144,cartao,2213.521130614247,0.07510492621521031,10,0.15726441179926895,0.014157331139022844,0.18281651405753102,
1145,financiamento,50570.00497862373,0.015086218351434526,62,0.053945689953142036,0.004610613453022605,0.5794888764538901,
1146,financiamento,38910.002671546805,0.015614688587962576,32,0.09055976780323785,0.007879294184007235,0.6336034173927292,
1147,consignado,22177.39038848856,0.011441527923056707,67,0.02458294532014237,0.002072029631114747,0.6768803482228088,
1148,cartao,1687.1260005530953,0.03882615551149129,6,0.13306262653984816,0.01182853119289351,0.2890891757547214,
1149,consignado,7299.6988236317475,0.013142018210395952,32,0.0064551080846629375,0.0005395237704489686,0.6307296410542198,
1150,cartao,853.236443027381,0.0743309726848054,16,0.1462956911171503,0.013094378439176935,0.3901671564964127,
1151,financiamento,44700.53673963886,0.015532355607526726,27,0.07860920139576465,0.0067993634143177495,0.6568534628923796,
1152,cartao,3914.6376868743437,0.08128408845327204,30,0.10396781066814476,0.00910652720620686,0.3316620816351949,
1153,financiamento,48761.333454345404,0.01587307681484533,71,0.05000638082797902,0.004265876113637268,0.603231056353851,
1154,financiamento,114771.26039687442,0.01795509262365349,41,0.039082477186211426,0.0033167123531828713,0.6318307250856632,11.0
1155,consignado,34682.69719910748,0.011892762476419117,51,0.02031160484455353,0.0017085988473731772,0.7401263093492548,
1156,financiamento,64994.33952552275,0.012879799301792977,26,0.048310525332386695,0.004117871508894311,0.6487509069899933,
1157,financiamento,113993.77906225399,0.022337439825307802,37,0.0796299054010157,0.00689109782980224,0.5579655817384931,
1158,financiamento,76819.20099500183,0.01742071568796141,43,0.08357383549332816,0.007246431864527447,0.33810833176681143,
1159,financiamento,51404.679041145144,0.02791653829890134,48,0.07109887204031863,0.006127232668720395,0.6659781216675048,
1160,consignado,13685.1627136352,0.021878373154279252,51,0.03497199469315237,0.002962117332891867,0.48256887214152716,
1161,financiamento,49361.26269531448,0.013305716005799939,78,0.02766458137583165,0.0023351404043970847,0.4606681708157327,
1162,consignado,10710.808336247923,0.011407877403462035,63,0.017156576778209004,0.001441081987600179,0.5870844712334876,
1163,cartao,851.8630719946439,0.08395730052149265,14,0.08862024332686658,0.007703145164183023,0.3460509539881778,10.0
1164,financiamento,79451.67201218975,0.02435946468729963,36,0.07507558161057427,0.006482501891257875,0.4369123117855599,
1165,financiamento,90428.3095296852,0.023565381591945947,60,0.08607156407205807,0.007472193996468146,0.43965925466838146,
1166,cartao,3944.257707295543,0.05501058866710366,13,0.09456366543609243,0.008244022934590922,0.22564224993894816,
1167,cartao,2013.3830157524249,0.06022899143904062,36,0.16082954224389956,0.014505551364325298,0.2832366373405715,
1168,consignado,60000.0,0.013981976236925393,61,0.012280944418499373,0.0010292181887812113,0.8091841843535854,
1169,cartao,1280.7674905204742,0.07994788742425771,20,0.13785690591875124,0.012285082890004073,0.23940799473616892,
1170,financiamento,98764.76435613389,0.016353263964617403,40,0.06347113091356074,0.00544967393891993,0.7984577932085968,13.0
1171,financiamento,52645.21264545626,0.016419757545952526,54,0.09959606111203334,0.008704543781804963,0.5940547686344315,
1172,consignado,17834.713425533973,0.016876737649464433,12,0.017238866277519284,0.0014480493628098445,0.5827414310234021,
1173,financiamento,65493.27662488562,0.014314808735480413,42,0.03358058688182218,0.0028423997046115312,0.44583835917272846,
1174,consignado,16204.983651751403,0.016862281589012915,60,0.018903188501682263,0.0015890808837507597,0.6421847389220421,
1175,consignado,26163.346822643038,0.016287963546735985,41,0.032647138547870075,0.0027621737279784897,0.7887802583930207,
1176,consignado,27061.277167445664,0.011722972723802494,69,0.028797774128896978,0.0024320849109685794,0.6373902300743772,
1177,consignado,31814.911678740962,0.012543704072686417,48,0.03072940975839573,0.0025975753788923805,0.5666117670971238,34.0
1178,financiamento,80347.80443942995,0.014360714299041778,45,0.0736961504089395,0.00635910864490008,0.4816583567551595,12.0
1179,financiamento,49519.278047108055,0.017997576200900565,60,0.03959557283074,0.0033610726511715816,0.5499275024207668,
1180,financiamento,34017.481196418456,0.018082783936985442,59,0.08117083816927498,0.0070297639334016004,0.604240377770634,
1181,consignado,9243.17099331226,0.006476606059300582,35,0.02528432111391942,0.0021318462069578326,0.7698360537802188,
1182,financiamento,40093.291612986955,0.01159057893223534,32,0.07225721711482055,0.006230572168818838,0.5779292337932149,
1183,financiamento,53187.68267887324,0.02717402129330345,33,0.09602711633525457,0.008377702725313019,0.45713935589721505,23.0
1184,financiamento,83550.2403562211,0.01696193257134775,38,0.06999417181416448,0.006028788977482824,0.5817146543678261,
1185,financiamento,112599.05352244631,0.01826244910886875,78,0.05191987963879177,0.004433166474758665,0.48888121903757054,
1186,cartao,6687.702620638291,0.10000965454626173,6,0.11532311191010439,0.010159110622197876,0.19191406960320423,
1187,financiamento,30457.15548523778,0.015495050266346231,43,0.05017859575157945,0.004280919594104926,0.6546915020714167,
1188,cartao,906.5798233471671,0.07684129147939299,24,0.17316688502872643,0.01572114547663539,0.26565296591927956,11.0
1189,financiamento,44508.138284864224,0.016931961843632663,59,0.05499645517974479,0.004702790452465577,0.5556296602284768,
1190,consignado,23533.50496099292,0.012776513690892319,24,0.018801385471004385,0.001580447992597156,0.6210659379329104,
1191,financiamento,50169.80309288512,0.016568487555023166,51,0.049785519175482955,0.004246586856567536,0.474066590217799,
1192,financiamento,89273.35600663033,0.017988278296698957,45,0.08694217941694571,0.0075510192281648125,0.6188954126257002,15.0
1193,cartao,1568.3048908671503,0.06383785543505852,22,0.21289141079194004,0.019751421990724327,0.18057970984607297,7.0
1194,cartao,1674.3651763166522,0.09440447616686386,19,0.11526140550566194,0.010153357338096747,0.190388939906503,7.0
1195,cartao,2775.9488965615355,0.07758181431398169,32,0.0858003093499359,0.007447648745210644,0.21439235451958205,5.0
1196,financiamento,46075.865802167864,0.01794164035828754,26,0.08551276553523444,0.007421636817601884,0.5883244969785024,
1197,financiamento,48398.96333274996,0.02121946539416428,50,0.030068651101152984,0.0025409317142361942,0.502513430049749,
1198,consignado,15545.617027209839,0.013098420132795717,69,0.017236346423059216,0.001447836001144176,0.6278955151668277,
1199,financiamento,30000.0,0.018908879748395103,84,0.060767202861652936,0.0052107027959397145,0.6230092054221839,
1200,consignado,11357.263771765942,0.015225169610837383,21,0.02932327791078665,0.0024770768935704623,0.4519635665564943,
1201,consignado,18438.26605342443,0.018386462088930473,17,0.04089002864640709,0.003473082990401166,0.6372659112396184,
1202,consignado,7277.232624923241,0.01513392893199901,20,0.015592649215567278,0.0013087672510910808,0.718297039766227,
1203,cartao,1628.1019798597692,0.07857468862273255,27,0.18725623837106842,0.01712986943044048,0.22292143864380629,
1204,consignado,28555.14846622485,0.01621193546324677,45,0.014820167098572822,0.001243483150039193,0.6069147725313381,
1205,financiamento,76405.00620038141,0.02081713208159801,81,0.06124983033600291,0.005253310776870301,0.6129117110313971,
1206,financiamento,55348.24907301872,0.01796075671277826,42,0.04437409436398705,0.0037752519671867546,0.6701822198409508,
1207,consignado,15565.139925827933,0.012947601881712161,29,0.01364172306681068,0.0011439806838478006,0.5218649805962116,
1208,consignado,14177.004916005424,0.01685289269087132,47,0.03331527989878755,0.0028195904572656527,0.6019538910911237,32.0
1209,financiamento,43264.05037281522,0.01892501022042356,56,0.06876499984147687,0.005919379083303422,0.6210138532156178,
1210,financiamento,52698.550476593,0.017034777269266912,41,0.08921701675656005,0.00775730793131113,0.5286053119597768,
1211,consignado,16802.579658390496,0.013033396986437846,62,0.024578569910083597,0.002071656599643923,0.5884792668738213,
1212,cartao,6955.212268995839,0.09095428158578438,6,0.14077145195441687,0.012563769290897753,0.24764187448440445,
1213,consignado,16553.761863502175,0.016421818596810828,29,0.03055396836642601,0.002582532180741892,0.6246364480835167,24.0
1214,financiamento,105408.39829885306,0.022012446937350594,80,0.07783617967906532,0.006729951083871644,0.3809470157269532,80.0
1215,financiamento,36303.02634067329,0.019290489718063696,57,0.08694136777884007,0.007550945710633528,0.5686646594846706,10.0
1216,consignado,31839.659714099027,0.015413498829065543,13,0.01992031941890915,0.0016753786426374484,0.5982398953993446,
1217,financiamento,39390.109098141256,0.017367700581948396,80,0.04563064304928681,0.0038844788046241696,0.5841804225099676,
1218,consignado,10407.379756712235,0.014178177210988657,33,0.031182358508484807,0.0026364249510211213,0.8164581599475053,
1219,consignado,14868.853594434053,0.008377812939592881,48,0.022123646582173823,0.001862600281300808,0.6802352381769092,
1220,financiamento,112221.07233815614,0.017248359461794715,76,0.06073015545533337,0.005207432955460334,0.5551196941854722,
1221,financiamento,62316.857572604036,0.01756304263501201,43,0.04468704641467708,0.003802443341757278,0.3,4.0
1222,financiamento,83866.11100318834,0.018121775694708124,51,0.06478860141161133,0.005566340239502088,0.6178829958354051,
1223,cartao,957.3216357389039,0.07307394067591855,17,0.1308311763922253,0.011616822486329004,0.08469735968574024,10.0
1224,consignado,16152.800220458297,0.016280041000800525,56,0.009550744458819366,0.000799400751390511,0.4759786119813716,
1225,financiamento,73348.38724457736,0.017774555595124315,58,0.06658901818214495,0.005726016860533201,0.4587949741971128,
1226,cartao,15000.0,0.056331486342104144,23,0.1908876425221141,0.017496582884001688,0.1754120097995605,
1227,consignado,10567.595029515385,0.014134406896539824,16,0.03422898237416039,0.0028981683999835806,0.6571493984325115,
1228,consignado,19492.47475746631,0.01510772503562935,65,0.0246377473378931,0.002076701980786133,0.646004628935996,
1229,cartao,1191.4247474240576,0.0719082979661122,26,0.1268726978683988,0.011242484936986874,0.3756698997508009,
1230,financiamento,58949.272507947404,0.01576463337915456,39,0.07919676010801814,0.0068521580878168065,0.6185722811544252,
1231,financiamento,50410.273956575424,0.021059602221073042,74,0.08626983707693912,0.007490139515428651,0.7200684725159215,43.0
1232,consignado,12533.876651829783,0.013940623972694289,48,0.02189701045558767,0.0018433246704951944,0.7694474868660579,
1233,financiamento,90933.05472883194,0.02131230397019268,58,0.07377954327891524,0.006366563540776138,0.5247202419042749,
1234,consignado,8919.418516383452,0.014457790755177603,41,0.027812907813053334,0.002347823820932904,0.6343987545366618,
1235,financiamento,107287.57500293014,0.025135427351602985,36,0.04279660274318238,0.003638313057382714,0.5938484032482115,
1236,financiamento,103176.25462506899,0.015585481157420953,53,0.03295654571351564,0.002788758113048573,0.5532777786295008,
1237,financiamento,33168.76916504831,0.020665754900608423,74,0.0704004006141066,0.0060649769757823435,0.6025583579853403,17.0
1238,financiamento,115215.0141743851,0.01036345073486927,49,0.09001042217722424,0.007829367287750633,0.5603445104654976,36.0
1239,financiamento,50167.978020529015,0.02131617226008755,67,0.05950416245863515,0.005099292244661324,0.4983019688831859,
1240,financiamento,41133.78459506824,0.01217367153997126,84,0.029452128757339616,0.0024881121066673284,0.4595057782182904,
1241,cartao,15000.0,0.09724274614886108,17,0.15985307271604204,0.014410041124404471,0.24929200928434636,
1242,financiamento,55129.26574144541,0.014062675585710857,44,0.1016951191341603,0.008897328856410813,0.7090465720157725,
1243,financiamento,90913.52498655957,0.019328901316063272,84,0.06978809100322889,0.006010436261648988,0.5938552984723112,45.0
1244,financiamento,78616.1110983235,0.01551400385831075,49,0.06342283032098253,0.005445399623750347,0.6330514918610294,
1245,financiamento,52807.401261458224,0.014966585959988357,58,0.036640576979872455,0.003105892056102566,0.5899062902822334,
1246,financiamento,91211.18167598394,0.016060735910006615,71,0.06032432445790905,0.005171621651699709,0.6475768114049475,
1247,consignado,23417.54344134074,0.01690196195783418,27,0.010558335697357294,0.0008841481104677751,0.6315259889890403,
1248,financiamento,64346.00518331889,0.0209185039676741,28,0.07373768324391106,0.006362821390929252,0.4604032717739219,19.0
1249,cartao,5373.179574773637,0.11285347024414533,19,0.1480132590509464,0.013259994186744506,0.2949111650954184,
1250,cartao,2314.2544384748326,0.05062525708214246,12,0.3,0.029285530376777613,0.28329240725826876,
1251,financiamento,45053.86750118412,0.014268438414329024,66,0.07006041441107094,0.006034689064513099,0.5583181444469639,
1252,financiamento,42111.755121116534,0.017783380543109857,58,0.046402257436951345,0.003951617559019072,0.6005486114625339,
1253,financiamento,73660.15272798028,0.016485374861842653,63,0.05885869434085001,0.005042409592186492,0.6792669595787266,
